merchant_id,entity_type,entity_id,start_time,end_time
M03394,device,D03676,2026-01-01 00:00:00,2026-04-01
M03395,ip,I02076,2026-01-01 00:00:00,2026-04-01
M03395,device,D04962,2026-01-01 00:00:00,2026-04-01
M03396,ip,I09319,2026-01-01 00:00:00,2026-04-01
M03396,device,D01608,2026-01-01 00:00:00,2026-04-01
M03397,ip,I02932,2026-01-01 00:00:00,2026-04-01
M03397,device,D02432,2026-01-01 00:00:00,2026-04-01
M03398,ip,I08838,2026-01-01 00:00:00,2026-04-01
M03398,device,D07318,2026-01-01 00:00:00,2026-04-01
M03399,ip,I06373,2026-01-01 00:00:00,2026-04-01
M03399,device,D07206,2026-01-01 00:00:00,2026-04-01
M03400,ip,I09210,2026-01-01 00:00:00,2026-04-01
M03400,device,D01844,2026-01-01 00:00:00,2026-04-01
M03401,ip,I01818,2026-01-01 00:00:00,2026-02-03
M03401,device,D07043,2026-01-01 00:00:00,2026-04-01
M03402,ip,I07289,2026-01-26 00:00:00,2026-04-01
M03402,device,D01804,2026-01-26 00:00:00,2026-04-01
M03403,ip,I03133,2026-01-01 00:00:00,2026-04-01
M03403,device,D01321,2026-01-01 00:00:00,2026-04-01
M03404,ip,I04503,2026-01-01 00:00:00,2026-04-01
M03404,device,D07881,2026-01-01 00:00:00,2026-04-01
M03405,ip,I03522,2026-03-11 00:00:00,2026-04-01
M03405,device,D06316,2026-03-11 00:00:00,2026-03-22
M03405,device,D06364,2026-03-22 00:00:00,2026-04-01
M03406,ip,I04698,2026-01-01 00:00:00,2026-01-28
M03406,device,D08296,2026-01-01 00:00:00,2026-04-01
M03407,ip,I00292,2026-01-01 00:00:00,2026-04-01
M03407,device,D09792,2026-01-01 00:00:00,2026-03-05
M03407,device,D08783,2026-03-05 00:00:00,2026-04-01
M03408,ip,I04997,2026-01-01 00:00:00,2026-04-01
M03408,device,D04969,2026-01-01 00:00:00,2026-03-23
M03408,device,D06862,2026-03-23 00:00:00,2026-04-01
M03409,ip,I09044,2026-01-01 00:00:00,2026-04-01
M03409,device,D03659,2026-01-01 00:00:00,2026-01-18
M03409,device,D03744,2026-01-18 00:00:00,2026-04-01
M03410,ip,I05306,2026-03-21 00:00:00,2026-04-01
M03410,device,D04894,2026-03-21 00:00:00,2026-04-01
M03411,ip,I02393,2026-01-01 00:00:00,2026-04-01
M03411,device,D02329,2026-01-01 00:00:00,2026-04-01
M03412,ip,I06740,2026-01-01 00:00:00,2026-04-01
M03412,device,D00147,2026-01-01 00:00:00,2026-04-01
M03413,ip,I06733,2026-02-04 00:00:00,2026-01-26
M03413,device,D08405,2026-02-04 00:00:00,2026-04-01
M03414,ip,I07472,2026-01-01 00:00:00,2026-04-01
M03414,device,D04463,2026-01-01 00:00:00,2026-04-01
M03415,ip,I08343,2026-01-01 00:00:00,2026-04-01
M03415,device,D05787,2026-01-01 00:00:00,2026-04-01
M03416,ip,I03507,2026-01-01 00:00:00,2026-04-01
M03416,device,D01312,2026-01-01 00:00:00,2026-04-01
M03417,ip,I04403,2026-01-01 00:00:00,2026-04-01
M03417,device,D06774,2026-01-01 00:00:00,2026-04-01
M03418,ip,I04155,2026-01-01 00:00:00,2026-04-01
M03418,device,D09592,2026-01-01 00:00:00,2026-04-01
M03419,ip,I01112,2026-03-08 00:00:00,2026-04-01
M03419,device,D01853,2026-03-08 00:00:00,2026-04-01
M03420,ip,I07565,2026-01-01 00:00:00,2026-04-01
M03420,device,D01767,2026-01-01 00:00:00,2026-04-01
M03421,ip,I09452,2026-01-01 00:00:00,2026-04-01
M03421,device,D06482,2026-01-01 00:00:00,2026-03-15
M03421,device,D06555,2026-03-15 00:00:00,2026-04-01
M03422,ip,I03713,2026-01-15 00:00:00,2026-04-01
M03422,device,D05503,2026-01-15 00:00:00,2026-04-01
M03423,ip,I04574,2026-01-01 00:00:00,2026-04-01
M03423,device,D05009,2026-01-01 00:00:00,2026-04-01
M03424,ip,I06349,2026-01-01 00:00:00,2026-04-01
M03424,device,D03304,2026-01-01 00:00:00,2026-04-01
M03425,ip,I07673,2026-01-20 00:00:00,2026-01-23
M03425,device,D08094,2026-01-20 00:00:00,2026-04-01
M03426,ip,I05516,2026-01-04 00:00:00,2026-04-01
M03426,device,D05545,2026-01-04 00:00:00,2026-04-01
M03427,ip,I08149,2026-01-01 00:00:00,2026-04-01
M03427,device,D02997,2026-01-01 00:00:00,2026-03-12
M03427,device,D06152,2026-03-12 00:00:00,2026-04-01
M03428,ip,I01588,2026-01-01 00:00:00,2026-04-01
M03428,device,D04467,2026-01-01 00:00:00,2026-04-01
M03429,ip,I09924,2026-01-01 00:00:00,2026-04-01
M03429,device,D00403,2026-01-01 00:00:00,2026-04-01
M03430,ip,I04607,2026-01-01 00:00:00,2026-04-01
M03430,device,D09635,2026-01-01 00:00:00,2026-02-03
M03430,device,D02114,2026-02-03 00:00:00,2026-04-01
M03431,ip,I00779,2026-01-01 00:00:00,2026-04-01
M03431,device,D07094,2026-01-01 00:00:00,2026-02-16
M03431,device,D06961,2026-02-16 00:00:00,2026-04-01
M03432,ip,I00649,2026-01-01 00:00:00,2026-01-23
M03432,device,D07215,2026-01-01 00:00:00,2026-04-01
M03433,ip,I08131,2026-01-01 00:00:00,2026-04-01
M03433,device,D04355,2026-01-01 00:00:00,2026-02-21
M03433,device,D03788,2026-02-21 00:00:00,2026-04-01
M03434,ip,I05056,2026-01-01 00:00:00,2026-04-01
M03434,device,D06138,2026-01-01 00:00:00,2026-04-01
M03435,ip,I06319,2026-03-25 00:00:00,2026-04-01
M03435,device,D05025,2026-03-25 00:00:00,2026-04-01
M03436,ip,I03375,2026-02-10 00:00:00,2026-01-27
M03436,device,D04385,2026-02-10 00:00:00,2026-02-19
M03436,device,D04087,2026-02-19 00:00:00,2026-04-01
M03437,ip,I04957,2026-01-31 00:00:00,2026-04-01
M03437,device,D01632,2026-01-31 00:00:00,2026-02-11
M03437,device,D08681,2026-02-11 00:00:00,2026-04-01
M03438,ip,I01649,2026-01-01 00:00:00,2026-04-01
M03438,device,D04818,2026-01-01 00:00:00,2026-04-01
M03439,ip,I08025,2026-01-01 00:00:00,2026-04-01
M03439,device,D04719,2026-01-01 00:00:00,2026-04-01
M03440,ip,I05526,2026-01-01 00:00:00,2026-04-01
M03440,device,D03772,2026-01-01 00:00:00,2026-02-06
M03440,device,D06848,2026-02-06 00:00:00,2026-04-01
M03441,ip,I03825,2026-01-01 00:00:00,2026-04-01
M03441,device,D00604,2026-01-01 00:00:00,2026-04-01
M03442,ip,I05349,2026-03-21 00:00:00,2026-04-01
M03442,device,D03238,2026-03-21 00:00:00,2026-04-01
M03443,ip,I01367,2026-01-01 00:00:00,2026-04-01
M03443,device,D03202,2026-01-01 00:00:00,2026-03-05
M03443,device,D08378,2026-03-05 00:00:00,2026-04-01
M03444,ip,I09057,2026-01-01 00:00:00,2026-04-01
M03444,device,D02357,2026-01-01 00:00:00,2026-01-19
M03444,device,D08890,2026-01-19 00:00:00,2026-04-01
M03445,ip,I01733,2026-01-01 00:00:00,2026-02-02
M03445,device,D08667,2026-01-01 00:00:00,2026-03-21
M03445,device,D01062,2026-03-21 00:00:00,2026-04-01
M03446,ip,I07870,2026-03-05 00:00:00,2026-04-01
M03446,device,D03495,2026-03-05 00:00:00,2026-04-01
M03447,ip,I06431,2026-01-01 00:00:00,2026-04-01
M03447,device,D02426,2026-01-01 00:00:00,2026-02-04
M03447,device,D04039,2026-02-04 00:00:00,2026-04-01
M03448,ip,I07107,2026-01-01 00:00:00,2026-04-01
M03448,device,D04218,2026-01-01 00:00:00,2026-04-01
M03449,ip,I03948,2026-01-01 00:00:00,2026-04-01
M03449,device,D07373,2026-01-01 00:00:00,2026-04-01
M03450,ip,I00518,2026-01-04 00:00:00,2026-04-01
M03450,device,D08269,2026-01-04 00:00:00,2026-04-01
M03451,ip,I06923,2026-01-21 00:00:00,2026-04-01
M03451,device,D06246,2026-01-21 00:00:00,2026-04-01
M03452,ip,I04964,2026-01-17 00:00:00,2026-04-01
M03452,device,D07695,2026-01-17 00:00:00,2026-02-12
M03452,device,D09004,2026-02-12 00:00:00,2026-04-01
M03453,ip,I06868,2026-01-01 00:00:00,2026-02-19
M03453,device,D02497,2026-01-01 00:00:00,2026-01-09
M03453,device,D04820,2026-01-09 00:00:00,2026-04-01
M03454,ip,I00310,2026-01-01 00:00:00,2026-04-01
M03454,device,D06935,2026-01-01 00:00:00,2026-04-01
M03455,ip,I02035,2026-01-01 00:00:00,2026-04-01
M03455,device,D03706,2026-01-01 00:00:00,2026-04-01
M03456,ip,I06812,2026-01-01 00:00:00,2026-04-01
M03456,device,D03223,2026-01-01 00:00:00,2026-04-01
M03457,ip,I04087,2026-01-11 00:00:00,2026-04-01
M03457,device,D07646,2026-01-11 00:00:00,2026-04-01
M03458,ip,I05969,2026-03-15 00:00:00,2026-04-01
M03458,device,D07861,2026-03-15 00:00:00,2026-04-01
M03459,ip,I08191,2026-01-01 00:00:00,2026-04-01
M03459,device,D04672,2026-01-01 00:00:00,2026-04-01
M03460,ip,I08442,2026-01-01 00:00:00,2026-04-01
M03460,device,D01220,2026-01-01 00:00:00,2026-04-01
M03461,ip,I05554,2026-01-01 00:00:00,2026-04-01
M03461,device,D08117,2026-01-01 00:00:00,2026-03-05
M03461,device,D06345,2026-03-05 00:00:00,2026-04-01
M03462,ip,I03605,2026-02-27 00:00:00,2026-04-01
M03462,device,D03568,2026-02-27 00:00:00,2026-04-01
M03463,ip,I09127,2026-01-01 00:00:00,2026-04-01
M03463,device,D03116,2026-01-01 00:00:00,2026-04-01
M03464,ip,I00518,2026-01-01 00:00:00,2026-04-01
M03464,device,D04548,2026-01-01 00:00:00,2026-04-01
M03465,ip,I01608,2026-01-01 00:00:00,2026-04-01
M03465,device,D05735,2026-01-01 00:00:00,2026-04-01
M03466,ip,I05450,2026-01-01 00:00:00,2026-02-04
M03466,device,D03012,2026-01-01 00:00:00,2026-02-04
M03466,device,D07239,2026-02-14 00:00:00,2026-02-04
M03467,ip,I04452,2026-01-01 00:00:00,2026-04-01
M03467,device,D02928,2026-01-01 00:00:00,2026-04-01
M03468,ip,I00290,2026-01-22 00:00:00,2026-01-24
M03468,device,D08367,2026-01-22 00:00:00,2026-03-06
M03468,device,D02748,2026-03-06 00:00:00,2026-04-01
M03469,ip,I09168,2026-01-26 00:00:00,2026-04-01
M03469,device,D01279,2026-01-26 00:00:00,2026-03-06
M03469,device,D08735,2026-03-06 00:00:00,2026-04-01
M03470,ip,I03941,2026-02-09 00:00:00,2026-04-01
M03470,device,D06612,2026-02-09 00:00:00,2026-02-17
M03470,device,D03104,2026-02-17 00:00:00,2026-04-01
M03471,ip,I09159,2026-03-25 00:00:00,2026-04-01
M03471,device,D06379,2026-03-25 00:00:00,2026-04-01
M03472,ip,I06752,2026-01-01 00:00:00,2026-04-01
M03472,device,D09316,2026-01-01 00:00:00,2026-04-01
M03473,ip,I06222,2026-03-05 00:00:00,2026-04-01
M03473,device,D00044,2026-03-05 00:00:00,2026-03-25
M03473,device,D00421,2026-03-25 00:00:00,2026-04-01
M03474,ip,I01895,2026-01-01 00:00:00,2026-04-01
M03474,device,D07274,2026-01-01 00:00:00,2026-04-01
M03475,ip,I03958,2026-01-12 00:00:00,2026-04-01
M03475,device,D09977,2026-01-12 00:00:00,2026-02-22
M03475,device,D05209,2026-02-22 00:00:00,2026-04-01
M03476,ip,I07975,2026-01-01 00:00:00,2026-04-01
M03476,device,D06745,2026-01-01 00:00:00,2026-04-01
M03477,ip,I00075,2026-01-01 00:00:00,2026-04-01
M03477,device,D01352,2026-01-01 00:00:00,2026-02-06
M03477,device,D07108,2026-02-06 00:00:00,2026-04-01
M03478,ip,I08471,2026-01-01 00:00:00,2026-04-01
M03478,device,D05263,2026-01-01 00:00:00,2026-04-01
M03479,ip,I04468,2026-01-29 00:00:00,2026-04-01
M03479,device,D09433,2026-01-29 00:00:00,2026-03-20
M03479,device,D02860,2026-03-20 00:00:00,2026-04-01
M03480,ip,I02622,2026-01-25 00:00:00,2026-04-01
M03480,device,D00075,2026-01-25 00:00:00,2026-02-05
M03480,device,D00387,2026-02-05 00:00:00,2026-04-01
M03481,ip,I09457,2026-01-30 00:00:00,2026-04-01
M03481,device,D06048,2026-01-30 00:00:00,2026-04-01
M03482,ip,I08056,2026-02-17 00:00:00,2026-04-01
M03482,device,D06105,2026-02-17 00:00:00,2026-04-01
M03483,ip,I06873,2026-02-06 00:00:00,2026-04-01
M03483,device,D07035,2026-02-06 00:00:00,2026-02-20
M03483,device,D08447,2026-02-20 00:00:00,2026-04-01
M03484,ip,I08242,2026-01-01 00:00:00,2026-04-01
M03484,device,D04789,2026-01-01 00:00:00,2026-03-04
M03484,device,D09808,2026-03-04 00:00:00,2026-04-01
M03485,ip,I04897,2026-01-05 00:00:00,2026-04-01
M03485,device,D04383,2026-01-05 00:00:00,2026-04-01
M03486,ip,I01605,2026-01-01 00:00:00,2026-04-01
M03486,device,D00300,2026-01-01 00:00:00,2026-02-26
M03486,device,D06117,2026-02-26 00:00:00,2026-04-01
M03487,ip,I07809,2026-03-24 00:00:00,2026-04-01
M03487,device,D01342,2026-03-24 00:00:00,2026-04-01
M03488,ip,I04736,2026-01-01 00:00:00,2026-04-01
M03488,device,D08282,2026-01-01 00:00:00,2026-04-01
M03489,ip,I06399,2026-01-01 00:00:00,2026-04-01
M03489,device,D05980,2026-01-01 00:00:00,2026-01-29
M03489,device,D09212,2026-01-29 00:00:00,2026-04-01
M03490,ip,I07460,2026-01-01 00:00:00,2026-04-01
M03490,device,D09869,2026-01-01 00:00:00,2026-02-26
M03490,device,D01797,2026-02-26 00:00:00,2026-04-01
M03491,ip,I09671,2026-01-01 00:00:00,2026-04-01
M03491,device,D01066,2026-01-01 00:00:00,2026-03-11
M03491,device,D09158,2026-03-11 00:00:00,2026-04-01
M03492,ip,I01626,2026-01-16 00:00:00,2026-04-01
M03492,device,D01609,2026-01-16 00:00:00,2026-02-25
M03492,device,D06243,2026-02-25 00:00:00,2026-04-01
M03493,ip,I09644,2026-01-01 00:00:00,2026-02-11
M03493,device,D00534,2026-01-01 00:00:00,2026-02-26
M03493,device,D01496,2026-02-26 00:00:00,2026-04-01
M03494,ip,I04435,2026-02-18 00:00:00,2026-04-01
M03494,device,D06934,2026-02-18 00:00:00,2026-04-01
M03495,ip,I02220,2026-01-01 00:00:00,2026-04-01
M03495,device,D07119,2026-01-01 00:00:00,2026-04-01
M03496,ip,I02471,2026-01-01 00:00:00,2026-04-01
M03496,device,D05827,2026-01-01 00:00:00,2026-04-01
M03497,ip,I07211,2026-01-01 00:00:00,2026-04-01
M03497,device,D03013,2026-01-01 00:00:00,2026-04-01
M03498,ip,I01980,2026-01-01 00:00:00,2026-02-08
M03498,device,D04613,2026-01-01 00:00:00,2026-04-01
M03499,ip,I08055,2026-02-16 00:00:00,2026-04-01
M03499,device,D08003,2026-02-16 00:00:00,2026-04-01
M03500,ip,I03791,2026-01-01 00:00:00,2026-04-01
M03500,device,D04693,2026-01-01 00:00:00,2026-04-01
M03501,ip,I07709,2026-01-01 00:00:00,2026-04-01
M03501,device,D04613,2026-01-01 00:00:00,2026-04-01
M03502,ip,I04070,2026-01-01 00:00:00,2026-04-01
M03502,device,D06158,2026-01-01 00:00:00,2026-04-01
M03503,ip,I04506,2026-01-01 00:00:00,2026-04-01
M03503,device,D05022,2026-01-01 00:00:00,2026-04-01
M03504,ip,I01277,2026-01-01 00:00:00,2026-04-01
M03504,device,D03219,2026-01-01 00:00:00,2026-04-01
M03505,ip,I03906,2026-01-01 00:00:00,2026-04-01
M03505,device,D04277,2026-01-01 00:00:00,2026-04-01
M03506,ip,I08571,2026-01-01 00:00:00,2026-04-01
M03506,device,D02101,2026-01-01 00:00:00,2026-04-01
M03507,ip,I01983,2026-03-26 00:00:00,2026-04-01
M03507,device,D00318,2026-03-26 00:00:00,2026-03-31
M03507,device,D04958,2026-03-31 00:00:00,2026-04-01
M03508,ip,I03590,2026-01-01 00:00:00,2026-02-02
M03508,device,D00409,2026-01-01 00:00:00,2026-04-01
M03509,ip,I09979,2026-03-16 00:00:00,2026-04-01
M03509,device,D07799,2026-03-16 00:00:00,2026-04-01
M03510,ip,I04401,2026-01-01 00:00:00,2026-04-01
M03510,device,D03550,2026-01-01 00:00:00,2026-04-01
M03511,ip,I07388,2026-03-04 00:00:00,2026-04-01
M03511,device,D01631,2026-03-04 00:00:00,2026-04-01
M03512,ip,I02440,2026-01-01 00:00:00,2026-04-01
M03512,device,D08496,2026-01-01 00:00:00,2026-04-01
M03513,ip,I04160,2026-01-01 00:00:00,2026-04-01
M03513,device,D04954,2026-01-01 00:00:00,2026-03-14
M03513,device,D05732,2026-03-14 00:00:00,2026-04-01
M03514,ip,I05052,2026-01-01 00:00:00,2026-04-01
M03514,device,D03721,2026-01-01 00:00:00,2026-04-01
M03515,ip,I02377,2026-01-01 00:00:00,2026-04-01
M03515,device,D00824,2026-01-01 00:00:00,2026-03-14
M03515,device,D03788,2026-03-14 00:00:00,2026-04-01
M03516,ip,I00026,2026-01-01 00:00:00,2026-04-01
M03516,device,D09262,2026-01-01 00:00:00,2026-04-01
M03517,ip,I05480,2026-01-01 00:00:00,2026-04-01
M03517,device,D07606,2026-01-01 00:00:00,2026-02-18
M03517,device,D07346,2026-02-18 00:00:00,2026-04-01
M03518,ip,I05885,2026-01-01 00:00:00,2026-04-01
M03518,device,D04064,2026-01-01 00:00:00,2026-02-15
M03518,device,D03949,2026-02-15 00:00:00,2026-04-01
M03519,ip,I04982,2026-01-01 00:00:00,2026-04-01
M03519,device,D01313,2026-01-01 00:00:00,2026-04-01
M03520,ip,I09427,2026-01-01 00:00:00,2026-04-01
M03520,device,D08403,2026-01-01 00:00:00,2026-01-15
M03520,device,D06120,2026-01-15 00:00:00,2026-04-01
M03521,ip,I09467,2026-01-01 00:00:00,2026-01-30
M03521,device,D03638,2026-01-01 00:00:00,2026-01-28
M03521,device,D06495,2026-01-28 00:00:00,2026-04-01
M03522,ip,I04928,2026-01-01 00:00:00,2026-04-01
M03522,device,D07602,2026-01-01 00:00:00,2026-04-01
M03523,ip,I03012,2026-01-01 00:00:00,2026-04-01
M03523,device,D01493,2026-01-01 00:00:00,2026-04-01
M03524,ip,I05671,2026-01-17 00:00:00,2026-04-01
M03524,device,D00239,2026-01-17 00:00:00,2026-03-14
M03524,device,D00811,2026-03-14 00:00:00,2026-04-01
M03525,ip,I09317,2026-01-01 00:00:00,2026-04-01
M03525,device,D00572,2026-01-01 00:00:00,2026-04-01
M03526,ip,I01108,2026-01-01 00:00:00,2026-04-01
M03526,device,D03577,2026-01-01 00:00:00,2026-04-01
M03527,ip,I08710,2026-01-01 00:00:00,2026-04-01
M03527,device,D03299,2026-01-01 00:00:00,2026-02-13
M03527,device,D09469,2026-02-13 00:00:00,2026-04-01
M03528,ip,I05383,2026-01-01 00:00:00,2026-04-01
M03528,device,D08755,2026-01-01 00:00:00,2026-01-10
M03528,device,D03628,2026-01-10 00:00:00,2026-04-01
M03529,ip,I09401,2026-01-01 00:00:00,2026-04-01
M03529,device,D01681,2026-01-01 00:00:00,2026-04-01
M03530,ip,I01980,2026-01-01 00:00:00,2026-04-01
M03530,device,D03560,2026-01-01 00:00:00,2026-01-19
M03530,device,D07269,2026-01-19 00:00:00,2026-04-01
M03531,ip,I00067,2026-01-01 00:00:00,2026-04-01
M03531,device,D07118,2026-01-01 00:00:00,2026-02-24
M03531,device,D03215,2026-02-24 00:00:00,2026-04-01
M03532,ip,I09490,2026-03-26 00:00:00,2026-02-02
M03532,device,D04151,2026-03-26 00:00:00,2026-03-31
M03532,device,D08334,2026-03-31 00:00:00,2026-04-01
M03533,ip,I02889,2026-01-01 00:00:00,2026-04-01
M03533,device,D05080,2026-01-01 00:00:00,2026-04-01
M03534,ip,I08016,2026-01-01 00:00:00,2026-04-01
M03534,device,D06675,2026-01-01 00:00:00,2026-04-01
M03535,ip,I06927,2026-01-01 00:00:00,2026-04-01
M03535,device,D05747,2026-01-01 00:00:00,2026-04-01
M03536,ip,I05219,2026-01-01 00:00:00,2026-04-01
M03536,device,D01236,2026-01-01 00:00:00,2026-03-04
M03536,device,D02930,2026-03-04 00:00:00,2026-04-01
M03537,ip,I01411,2026-01-31 00:00:00,2026-02-11
M03537,device,D07497,2026-01-31 00:00:00,2026-04-01
M03538,ip,I01263,2026-01-01 00:00:00,2026-04-01
M03538,device,D05891,2026-01-01 00:00:00,2026-04-01
M03539,ip,I05916,2026-01-01 00:00:00,2026-04-01
M03539,device,D07670,2026-01-01 00:00:00,2026-04-01
M03540,ip,I04763,2026-01-01 00:00:00,2026-04-01
M03540,device,D02450,2026-01-01 00:00:00,2026-04-01
M03541,ip,I01217,2026-01-01 00:00:00,2026-04-01
M03541,device,D01499,2026-01-01 00:00:00,2026-04-01
M03542,ip,I07602,2026-01-01 00:00:00,2026-04-01
M03542,device,D07092,2026-01-01 00:00:00,2026-02-09
M03542,device,D07314,2026-02-09 00:00:00,2026-04-01
M03543,ip,I09465,2026-01-01 00:00:00,2026-04-01
M03543,device,D08739,2026-01-01 00:00:00,2026-04-01
M03544,ip,I04080,2026-01-01 00:00:00,2026-04-01
M03544,device,D05750,2026-01-01 00:00:00,2026-04-01
M03545,ip,I07779,2026-01-07 00:00:00,2026-04-01
M03545,device,D08383,2026-01-07 00:00:00,2026-04-01
M03546,ip,I00170,2026-01-01 00:00:00,2026-04-01
M03546,device,D06579,2026-01-01 00:00:00,2026-01-26
M03546,device,D05254,2026-01-26 00:00:00,2026-04-01
M03547,ip,I02699,2026-01-01 00:00:00,2026-02-01
M03547,device,D04641,2026-01-01 00:00:00,2026-04-01
M03548,ip,I03894,2026-01-01 00:00:00,2026-04-01
M03548,device,D01445,2026-01-01 00:00:00,2026-04-01
M03549,ip,I06341,2026-01-01 00:00:00,2026-04-01
M03549,device,D07067,2026-01-01 00:00:00,2026-04-01
M03550,ip,I02728,2026-01-04 00:00:00,2026-04-01
M03550,device,D03880,2026-01-04 00:00:00,2026-03-02
M03550,device,D07569,2026-03-02 00:00:00,2026-04-01
M03551,ip,I07470,2026-03-20 00:00:00,2026-02-17
M03551,device,D01735,2026-03-20 00:00:00,2026-04-01
M03552,ip,I03390,2026-01-01 00:00:00,2026-02-11
M03552,device,D03396,2026-01-01 00:00:00,2026-04-01
M03553,ip,I07616,2026-01-01 00:00:00,2026-04-01
M03553,device,D00062,2026-01-01 00:00:00,2026-04-01
M03554,ip,I06472,2026-01-01 00:00:00,2026-02-03
M03554,device,D01890,2026-01-01 00:00:00,2026-04-01
M03555,ip,I00299,2026-01-01 00:00:00,2026-04-01
M03555,device,D03523,2026-01-01 00:00:00,2026-04-01
M03556,ip,I09269,2026-01-21 00:00:00,2026-02-11
M03556,device,D01628,2026-01-21 00:00:00,2026-03-04
M03556,device,D01481,2026-03-04 00:00:00,2026-04-01
M03557,ip,I03306,2026-01-01 00:00:00,2026-04-01
M03557,device,D04599,2026-01-01 00:00:00,2026-04-01
M03558,ip,I08580,2026-01-01 00:00:00,2026-04-01
M03558,device,D04889,2026-01-01 00:00:00,2026-01-28
M03558,device,D06647,2026-01-28 00:00:00,2026-04-01
M03559,ip,I07808,2026-01-01 00:00:00,2026-02-06
M03559,device,D05479,2026-01-01 00:00:00,2026-04-01
M03560,ip,I05763,2026-01-01 00:00:00,2026-04-01
M03560,device,D08876,2026-01-01 00:00:00,2026-04-01
M03561,ip,I04065,2026-01-01 00:00:00,2026-04-01
M03561,device,D01238,2026-01-01 00:00:00,2026-04-01
M03562,ip,I02908,2026-01-01 00:00:00,2026-04-01
M03562,device,D08654,2026-01-01 00:00:00,2026-01-31
M03562,device,D07810,2026-01-31 00:00:00,2026-04-01
M03563,ip,I03122,2026-01-01 00:00:00,2026-01-28
M03563,device,D00911,2026-01-01 00:00:00,2026-04-01
M03564,ip,I02189,2026-01-26 00:00:00,2026-04-01
M03564,device,D09549,2026-01-26 00:00:00,2026-04-01
M03565,ip,I02356,2026-01-01 00:00:00,2026-04-01
M03565,device,D07154,2026-01-01 00:00:00,2026-02-28
M03565,device,D05901,2026-02-28 00:00:00,2026-04-01
M03566,ip,I05313,2026-01-01 00:00:00,2026-04-01
M03566,device,D08858,2026-01-01 00:00:00,2026-04-01
M03567,ip,I08472,2026-02-10 00:00:00,2026-04-01
M03567,device,D04067,2026-02-10 00:00:00,2026-04-01
M03568,ip,I04824,2026-01-01 00:00:00,2026-04-01
M03568,device,D01653,2026-01-01 00:00:00,2026-04-01
M03569,ip,I09473,2026-01-01 00:00:00,2026-04-01
M03569,device,D01177,2026-01-01 00:00:00,2026-04-01
M03570,ip,I04085,2026-01-01 00:00:00,2026-04-01
M03570,device,D08643,2026-01-01 00:00:00,2026-04-01
M03571,ip,I05267,2026-01-01 00:00:00,2026-04-01
M03571,device,D01703,2026-01-01 00:00:00,2026-04-01
M03572,ip,I04354,2026-01-01 00:00:00,2026-04-01
M03572,device,D02212,2026-01-01 00:00:00,2026-04-01
M03573,ip,I03005,2026-01-01 00:00:00,2026-04-01
M03573,device,D02946,2026-01-01 00:00:00,2026-04-01
M03574,ip,I09915,2026-01-01 00:00:00,2026-04-01
M03574,device,D05941,2026-01-01 00:00:00,2026-04-01
M03575,ip,I01228,2026-03-14 00:00:00,2026-04-01
M03575,device,D02937,2026-03-14 00:00:00,2026-04-01
M03576,ip,I01711,2026-01-01 00:00:00,2026-04-01
M03576,device,D06269,2026-01-01 00:00:00,2026-01-09
M03576,device,D07545,2026-01-09 00:00:00,2026-04-01
M03577,ip,I02602,2026-01-01 00:00:00,2026-04-01
M03577,device,D08945,2026-01-01 00:00:00,2026-04-01
M03578,ip,I02973,2026-01-01 00:00:00,2026-04-01
M03578,device,D07279,2026-01-01 00:00:00,2026-01-20
M03578,device,D06329,2026-01-20 00:00:00,2026-04-01
M03579,ip,I06917,2026-01-01 00:00:00,2026-04-01
M03579,device,D09855,2026-01-01 00:00:00,2026-04-01
M03580,ip,I09524,2026-01-01 00:00:00,2026-04-01
M03580,device,D07723,2026-01-01 00:00:00,2026-03-08
M03580,device,D00966,2026-03-08 00:00:00,2026-04-01
M03581,ip,I08241,2026-02-11 00:00:00,2026-02-17
M03581,device,D03486,2026-02-11 00:00:00,2026-04-01
M03582,ip,I07234,2026-03-26 00:00:00,2026-04-01
M03582,device,D04922,2026-03-26 00:00:00,2026-04-01
