merchant_id,volume_delta_t1_t2,refund_delta_t1_t2,network_growth_t1_t2,device_churn_t1_t2,ip_churn_t1_t2,volume_delta_t2_t3,refund_delta_t2_t3,network_growth_t2_t3,device_churn_t2_t3,ip_churn_t2_t3,volume_static_t3,refund_rate_static_t3,network_size_static_t3
M02698,-132.25,0.0,5,0.0,0.5,121.08,0.0,0,0.0,0.5,121.08,0.0,6
M02699,-117.30999999999995,0.0,0,0.0,0.0,364.77,0.0,0,0.0,0.0,782.28,0.0,0
M02700,-401.07000000000005,0.2,0,0.0,0.0,114.57,-0.2,0,0.0,0.0,466.71999999999997,0.0,1
M02701,0.0,0.0,-1,0.5,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1
M02702,-456.28999999999996,0.25,14,0.0,0.5,253.62999999999988,-0.17857142857142858,0,0.0,0.5,1228.58,0.07142857142857142,14
M02703,865.15,0.0,0,0.0,0.0,-759.35,0.0,0,0.0,0.0,154.88,0.0,1
M02704,361.59000000000003,0.0,0,0.5,0.0,-19.620000000000005,0.3333333333333333,6,0.0,1.0,341.97,0.3333333333333333,6
M02705,97.98000000000002,0.0,0,0.5,0.0,-139.21,0.0,0,0.0,0.0,0.0,0.0,0
M02706,-191.02999999999997,0.0,0,0.0,0.0,169.64,0.0,0,0.0,0.0,286.01,0.0,0
M02707,0.0,0.0,0,0.0,0.0,95.49,0.0,0,0.0,0.0,95.49,0.0,1
M02708,133.89,0.0,0,0.0,0.0,-133.89,0.0,0,0.0,0.0,0.0,0.0,1
M02709,4835.04,0.023255813953488372,1,1.0,1.0,1780.9300000000003,0.010077519379844961,0,0.5,0.0,6615.97,0.03333333333333333,1
M02710,623.25,0.0,0,1.0,1.0,1082.73,0.11764705882352941,0,0.0,0.0,1705.98,0.11764705882352941,0
M02711,1209.13,0.012380952380952381,0,0.0,0.0,1732.42,0.024745762711864405,0,0.0,0.0,6884.22,0.0847457627118644,0
M02712,-785.85,0.0,0,0.0,0.0,221.62999999999997,0.16666666666666666,0,0.0,0.0,460.78,0.16666666666666666,0
M02713,120.18000000000006,0.0,0,0.0,0.0,-349.98,0.125,0,0.0,0.0,931.4200000000001,0.125,1
M02714,5.519999999999996,0.0,0,0.0,0.0,125.66000000000001,0.0,0,0.0,0.0,209.18,0.0,0
M02715,-96.67000000000007,0.16666666666666666,0,0.0,0.0,-166.29999999999995,-0.16666666666666666,0,0.0,0.0,509.71000000000004,0.0,1
M02716,459.65,0.0,1,1.0,1.0,456.58000000000004,0.1,0,0.5,0.0,916.23,0.1,1
M02717,0.0,0.0,0,0.0,0.0,4023.5,0.02702702702702703,1,1.0,1.0,4023.5,0.02702702702702703,1
M02718,119.09000000000003,-0.3333333333333333,0,0.0,0.0,471.79999999999995,0.0,0,0.0,0.0,916.65,0.0,1
M02719,708.4099999999999,0.09090909090909091,0,0.5,0.0,-612.3799999999999,-0.09090909090909091,0,0.0,0.0,648.71,0.0,2
M02720,-289.57000000000005,0.0,0,0.0,0.0,1068.87,0.0,0,0.0,0.0,1370.78,0.0,0
M02721,-1005.0899999999999,0.0,-1,0.0,0.0,739.6399999999999,0.0,0,0.0,0.0,878.1899999999999,0.0,1
M02722,-8.969999999999999,0.0,-1,0.0,0.0,-92.66000000000001,0.0,0,0.0,0.0,53.55,0.0,1
M02723,74.8,0.0,2,0.0,0.5,90.00000000000001,0.0,0,0.0,0.0,164.8,0.0,7
M02724,-465.5799999999999,-0.047619047619047616,0,0.0,0.0,202.61000000000013,0.07142857142857142,0,0.0,0.0,1944.63,0.07142857142857142,1
M02725,1163.47,0.125,1,0.0,0.0,-1219.57,-0.125,-1,0.5,0.0,128.23,0.0,1
M02726,217.57,0.0,0,1.0,1.0,2099.31,0.0,0,0.0,0.0,2316.88,0.0,0
M02727,172.74,0.5,2,1.0,1.0,361.95000000000005,-0.5,0,0.0,0.0,534.69,0.0,2
M02728,-402.90999999999985,0.1565217391304348,0,0.0,0.0,-462.5999999999999,0.5142857142857142,2,0.5,0.0,1328.9,0.7142857142857143,3
M02729,100.44,0.0,0,0.0,0.0,-100.44,0.0,0,0.0,0.0,0.0,0.0,0
M02730,590.5899999999999,-0.16666666666666666,0,0.5,0.0,-384.52,0.0,-1,0.5,0.0,544.53,0.0,0
M02731,349.84000000000003,0.0,8,0.0,0.5,-274.56000000000006,0.0,0,0.0,0.5,75.28,0.0,8
M02732,289.56999999999994,-0.05555555555555555,6,0.5,0.5,-186.3499999999999,-0.1111111111111111,0,0.0,0.5,779.09,0.0,6
M02733,-222.02000000000004,0.0,0,0.0,0.0,554.55,0.0,0,0.0,0.0,602.6899999999999,0.0,0
M02734,0.0,0.0,0,0.0,0.0,28.19,0.0,0,0.0,0.0,28.19,0.0,1
M02735,547.48,0.0888888888888889,0,0.5,0.0,-269.28,-0.2,0,0.0,0.0,995.7,0.0,0
M02736,142.3900000000001,0.0,0,0.0,0.0,-397.37000000000006,0.0,1,0.0,0.0,493.81,0.0,4
M02737,-634.77,0.5,1,0.5,0.0,31.869999999999976,-0.5,1,0.5,0.0,253.28,0.0,3
M02738,-632.61,0.0,0,0.0,0.0,184.69000000000005,0.0,-1,0.0,0.0,479.21000000000004,0.0,3
M02739,21.830000000000098,0.0,1,0.0,0.0,-294.1300000000001,0.0,0,0.0,0.0,189.22,0.0,2
M02740,-1609.5300000000002,-0.07619047619047618,3,0.0,0.5,1989.1600000000003,-0.014035087719298248,1,0.0,0.5,2976.53,0.05263157894736842,5
M02741,-873.3900000000001,0.0,0,0.0,0.0,261.64,0.0,0,0.0,0.0,412.38,0.0,4
M02742,211.98000000000002,0.0,0,0.0,0.0,-877.56,0.0,0,0.0,0.0,1296.94,0.0,0
M02743,201.79999999999995,0.0,0,0.0,0.0,657.7600000000002,0.0,0,0.0,0.0,1093.6100000000001,0.0,0
M02744,-257.1500000000001,0.0023809523809523864,17,0.0,0.5,34.50000000000023,0.16052631578947368,-3,0.0,0.5,1897.14,0.21052631578947367,17
M02745,-0.11000000000001364,0.16666666666666666,0,0.0,0.0,-438.50999999999993,0.16666666666666666,0,0.0,0.0,138.92000000000002,0.3333333333333333,0
M02746,291.57,0.0,1,0.0,0.0,-468.35,0.0,0,0.0,0.0,112.0,0.0,2
M02747,-31.11,0.0,0,0.0,0.0,-90.28,0.0,0,0.0,0.0,0.0,0.0,0
M02748,-426.33,-0.125,1,0.0,0.0,621.02,0.125,0,0.0,0.0,737.58,0.125,1
M02749,387.49,0.0,0,0.0,0.0,-22.659999999999968,0.0,0,0.0,0.0,410.86,0.0,1
M02750,923.6399999999999,0.05799373040752351,0,0.0,0.0,-132.1199999999999,0.007662835249042141,0,0.0,0.0,3021.02,0.1111111111111111,0
M02751,102.73000000000002,0.0,0,0.0,0.0,-143.59000000000003,0.0,0,0.0,0.0,113.32,0.0,0
M02752,293.14,0.0,1,0.0,0.0,-388.28,0.0,0,0.0,0.0,0.0,0.0,1
M02753,-855.9300000000001,-0.07692307692307693,1,0.0,0.0,904.23,0.0,0,0.0,0.0,1583.82,0.0,1
M02754,-52.90000000000009,0.038461538461538464,0,0.0,0.0,181.33000000000038,-0.038461538461538464,-1,0.0,0.0,2336.8,0.0,2
M02755,769.13,-0.2,28,0.0,0.5,483.24,0.08333333333333333,-2,0.0,0.5,1609.5,0.08333333333333333,26
M02756,492.43000000000006,0.0,0,0.0,0.0,121.49000000000001,0.09090909090909091,0,0.0,0.0,1786.0,0.09090909090909091,0
M02757,560.51,0.0,-2,0.0,0.5,-378.64,0.0,-2,0.0,0.0,607.97,0.0,25
M02758,-1023.55,0.0,0,0.0,0.0,170.71000000000004,0.0,0,0.0,0.0,493.14000000000004,0.0,0
M02759,1180.7200000000003,-0.0037037037037037056,0,0.5,0.0,158.9399999999996,0.047055251973284765,0,0.0,0.0,6738.98,0.06557377049180328,0
M02760,-232.55999999999995,0.03418124006359301,1,0.0,0.0,1147.2500000000005,-0.08823529411764706,0,0.0,0.0,4589.18,0.0,1
M02761,822.0999999999999,-0.14285714285714285,0,0.5,0.0,-650.47,0.0,-1,0.0,0.0,1288.54,0.0,0
M02762,2058.65,0.0,2,1.0,1.0,1620.35,0.02702702702702703,0,0.5,0.0,3679.0,0.02702702702702703,2
M02763,841.4300000000001,0.08333333333333333,0,0.0,0.0,-658.45,-0.08333333333333333,0,0.0,0.0,813.75,0.0,0
M02764,219.69,0.5,0,0.0,0.0,-107.67,-0.5,0,0.0,0.0,112.02,0.0,0
M02765,-96.99000000000007,-0.2,0,0.0,0.0,193.03000000000003,0.0,0,0.0,0.0,699.24,0.0,1
M02766,3546.7900000000004,0.06060606060606061,0,0.0,0.0,-1807.0000000000005,-0.06060606060606061,1,0.0,0.0,3187.39,0.0,2
M02767,16.86999999999989,0.0,0,0.0,0.0,1952.48,0.15384615384615385,-1,0.0,0.0,2887.77,0.15384615384615385,0
M02768,710.6700000000001,0.0,0,0.0,0.0,-848.98,0.0,0,0.0,0.0,405.44,0.0,0
M02769,-1778.2599999999998,-0.013986013986013984,1,0.0,0.0,723.4699999999998,-0.03988603988603989,1,0.5,0.0,3159.62,0.037037037037037035,2
M02770,-255.5000000000001,-0.1111111111111111,0,0.0,0.0,561.1700000000002,0.125,0,0.0,0.0,1368.3400000000001,0.125,1
M02771,1203.35,0.09090909090909091,0,1.0,1.0,-319.69999999999993,-0.09090909090909091,0,0.0,0.0,883.65,0.0,0
M02772,0.0,0.0,0,0.0,0.0,4249.35,0.030303030303030304,1,1.0,1.0,4249.35,0.030303030303030304,1
M02773,-60.6099999999999,-0.1111111111111111,0,0.5,0.0,35.07999999999993,0.125,0,0.5,0.0,586.76,0.125,0
M02774,269.5000000000001,-0.07142857142857142,1,0.5,0.0,-254.3800000000001,0.0,0,0.5,0.0,918.28,0.0,2
M02775,-515.79,0.041666666666666664,6,0.5,0.5,310.23,-0.041666666666666664,0,0.5,0.5,2867.28,0.0,6
M02776,-1752.0599999999995,-0.0967741935483871,0,0.0,0.0,239.3499999999999,0.09523809523809523,0,0.0,0.0,2745.81,0.09523809523809523,0
M02777,-155.09000000000003,0.0,0,0.0,0.0,32.109999999999985,0.0,0,0.5,0.0,240.97,0.0,1
M02778,761.8000000000001,0.0,0,0.5,0.0,340.9799999999999,0.0,0,0.5,0.0,1246.81,0.0,0
M02779,1131.77,0.05263157894736842,1,0.0,0.0,-790.3800000000001,-0.02834008097165991,0,0.0,0.0,2237.91,0.07692307692307693,3
M02780,-707.98,-0.2,0,0.0,0.0,249.64999999999998,0.0,1,0.0,0.0,701.14,0.0,1
M02781,167.91,0.3333333333333333,0,0.0,0.0,-115.75999999999999,-0.3333333333333333,0,0.0,0.0,52.15,0.0,0
M02782,-131.34,0.0,0,0.5,0.0,98.73,0.0,-1,0.5,0.0,98.73,0.0,1
M02783,-218.54,-0.5,0,0.0,0.0,31.260000000000005,0.0,0,0.0,0.0,66.17,0.0,1
M02784,-617.8100000000001,0.0,1,0.0,0.0,201.97,0.0,0,0.0,0.0,201.97,0.0,1
M02785,55.1,0.0,1,0.0,0.0,-55.1,0.0,0,0.0,0.0,0.0,0.0,4
M02786,-484.1100000000001,0.029605263157894746,0,0.0,0.0,176.01999999999998,-0.1875,0,0.0,0.0,1541.06,0.0,0
M02787,922.48,0.0,0,0.0,0.0,-963.45,0.0,0,0.0,0.0,92.5,0.0,0
M02788,0.0,0.0,0,0.0,0.0,7871.51,0.05084745762711865,2,1.0,1.0,7871.51,0.05084745762711865,2
M02789,280.92,0.0,0,0.0,0.0,-331.5,0.0,0,0.0,0.0,0.0,0.0,0
M02790,903.1500000000001,0.0,17,0.0,0.5,-949.1300000000001,0.2,-4,0.0,0.5,374.76,0.2,15
M02791,726.6300000000001,-0.4,0,0.0,0.0,-121.67000000000007,0.0,0,0.0,0.0,933.24,0.0,0
M02792,-1169.8999999999999,-0.09090909090909091,0,0.0,0.0,579.78,0.0,0,0.0,0.0,1042.08,0.0,1
M02793,0.0,0.0,0,0.0,0.0,5279.53,0.03389830508474576,0,1.0,1.0,5279.53,0.03389830508474576,0
M02794,327.01,0.5,0,1.0,1.0,533.23,-0.3,1,0.5,0.0,860.24,0.2,1
M02795,-90.78999999999996,0.048611111111111105,28,0.0,0.5,-609.4100000000001,-0.05555555555555555,-3,0.5,0.5,1411.61,0.05555555555555555,26
M02796,-50.17,0.0,17,0.0,0.5,95.08,0.0,-3,0.0,0.5,95.08,0.0,16
M02797,1725.1299999999999,0.0,0,0.5,0.0,-2113.67,0.25,0,0.5,0.0,650.37,0.25,0
M02798,95.46000000000001,0.5,1,1.0,1.0,221.09,-0.5,0,0.5,0.0,316.55,0.0,1
M02799,501.78,0.1,0,0.0,0.0,-548.06,-0.1,0,0.0,0.0,716.72,0.0,0
M02800,1581.58,0.043478260869565216,0,0.0,0.0,-135.72000000000025,0.009153318077803202,-1,0.0,0.0,2664.47,0.05263157894736842,1
M02801,99.41000000000008,-0.08403361344537814,0,0.0,0.0,551.79,-0.01336898395721925,0,0.0,0.0,1857.52,0.045454545454545456,3
M02802,0.0,0.0,0,0.0,0.0,109.55,0.0,0,1.0,1.0,109.55,0.0,0
M02803,-263.67999999999995,0.5,-1,0.5,0.0,-405.62,-0.5,0,0.0,0.0,221.36,0.0,0
M02804,-979.7099999999998,0.04166666666666666,0,0.0,0.0,192.51999999999998,-0.16666666666666666,1,0.0,0.0,1499.24,0.0,2
M02805,460.25,0.0,3,1.0,1.0,3996.4300000000003,0.1111111111111111,-1,0.0,0.0,4456.68,0.1111111111111111,2
M02806,-246.0,-0.1111111111111111,0,0.0,0.0,154.93999999999994,0.0,0,0.0,0.0,606.17,0.0,0
M02807,0.0,0.0,0,0.0,0.0,0.0,0.0,3,1.0,1.0,0.0,0.0,3
M02808,1220.9999999999998,0.08695652173913043,0,0.0,0.0,1964.2300000000005,-0.05754475703324808,1,0.0,0.0,4349.89,0.029411764705882353,2
M02809,-857.7899999999995,-0.14285714285714285,-2,0.5,0.5,1545.79,0.037037037037037035,0,0.0,0.0,3797.55,0.037037037037037035,17
M02810,-122.12,0.4,0,0.0,0.0,-589.38,-0.4,-1,0.0,0.0,207.53,0.0,1
M02811,-99.19000000000005,0.0,0,0.0,0.0,196.47000000000003,0.0,0,0.0,0.0,723.35,0.0,1
M02812,0.0,0.0,1,1.0,1.0,2118.41,0.0,0,0.0,0.0,2118.41,0.0,1
M02813,-854.0,0.13222222222222224,0,0.0,0.0,304.69000000000005,-0.09548387096774194,0,0.0,0.0,2795.6,0.06451612903225806,1
M02814,0.0,0.0,1,1.0,1.0,1956.88,0.05,-1,0.0,0.0,1956.88,0.05,0
M02815,0.0,0.0,0,0.0,0.0,1690.39,0.07692307692307693,-1,1.0,0.0,1690.39,0.07692307692307693,10
M02816,1195.8899999999999,0.0,0,0.0,0.0,1289.88,0.0,0,0.0,0.0,2485.77,0.0,0
M02817,420.18,0.0,1,1.0,1.0,192.25999999999993,0.125,0,0.5,0.0,612.4399999999999,0.125,1
M02818,-233.72,0.0,0,0.0,0.0,556.26,0.0,0,0.0,0.0,614.29,0.0,0
M02819,0.0,0.0,0,0.0,0.0,50.5,0.0,0,1.0,1.0,50.5,0.0,0
M02820,638.9399999999998,-0.14285714285714285,0,0.0,0.0,-1115.07,0.0,-1,0.0,0.0,741.24,0.0,1
M02821,144.3199999999997,-0.047619047619047616,0,0.0,0.0,177.53999999999996,0.08,0,0.0,0.0,2697.45,0.08,2
M02822,2556.59,0.014354066985645925,0,0.0,0.0,-2455.21,-0.10526315789473684,0,0.0,0.0,1396.72,0.0,1
M02823,-692.3900000000001,0.037500000000000006,-1,0.5,0.0,171.12999999999988,-0.1,0,0.0,0.0,1055.1599999999999,0.0,0
M02824,-978.26,0.0,-2,0.0,0.0,386.68,0.0,2,0.0,0.0,455.38,0.0,2
M02825,98.69999999999993,0.0,2,0.5,0.0,-628.96,0.0,-1,0.5,0.0,170.06,0.0,2
M02826,-607.3400000000001,0.0,0,0.0,0.0,939.8899999999999,0.0,0,0.0,0.0,2633.7,0.0,0
M02827,-3.6400000000001,-0.05555555555555555,1,0.5,0.0,-264.06999999999994,0.0,0,0.5,0.0,1372.55,0.0,1
M02828,697.4699999999998,-0.03125,0,0.0,0.0,-850.0,0.0,0,0.0,0.0,3021.39,0.0,0
M02829,-40.55,0.0,0,0.0,0.0,675.22,0.0,1,0.0,0.0,675.22,0.0,1
M02830,99.88000000000001,0.0,0,0.0,0.0,-73.28,0.0,-1,0.0,0.0,145.02,0.0,0
M02831,364.24000000000007,0.0,0,0.0,0.0,-235.22000000000003,0.0,0,0.0,0.0,292.85,0.0,0
M02832,0.0,0.0,0,0.0,0.0,428.41,0.25,1,1.0,1.0,428.41,0.25,1
M02833,23.1,0.0,0,1.0,0.0,-23.1,0.0,-3,0.5,0.0,0.0,0.0,18
M02834,-553.3199999999999,0.0,0,0.0,0.0,314.97999999999996,0.0,0,0.0,0.0,726.53,0.0,1
M02835,1021.8799999999999,0.0,0,0.0,0.0,-661.6799999999998,0.0,0,0.0,0.0,670.23,0.0,0
M02836,203.85999999999996,0.0,0,0.0,0.0,-210.15999999999997,0.0,0,0.0,0.0,309.5,0.0,2
M02837,79.52999999999997,0.0,1,0.0,0.0,-450.65000000000003,0.0,0,0.0,0.0,422.84999999999997,0.0,2
M02838,-280.01,0.0,0,0.0,0.0,119.32,0.0,0,0.0,0.0,119.32,0.0,2
M02839,64.82,0.0,0,0.0,0.0,310.15000000000003,0.16666666666666666,1,0.5,0.0,374.97,0.16666666666666666,3
M02840,-92.26000000000002,0.0,17,0.0,0.5,479.04999999999995,0.14285714285714285,-2,0.0,0.5,595.03,0.14285714285714285,17
M02841,-24.18999999999994,0.0,0,0.0,0.0,270.6,0.0,0,0.0,0.0,599.07,0.0,1
M02842,99.79,0.0,0,0.5,0.0,-122.53,0.0,-1,0.5,0.0,0.0,0.0,0
M02843,-7.410000000000004,0.0,1,0.0,0.0,-52.83,0.0,0,0.0,0.0,0.0,0.0,2
M02844,-177.87,0.0,-1,0.5,0.0,768.45,0.0,0,0.0,0.0,877.33,0.0,3
M02845,82.87000000000012,0.0,0,0.0,0.0,-556.1600000000001,0.09090909090909091,0,0.0,0.0,1015.27,0.09090909090909091,1
M02846,-763.6199999999999,0.20833333333333331,0,0.0,0.0,569.3399999999999,-0.3333333333333333,0,0.0,0.0,745.03,0.0,0
M02847,-71.53999999999996,0.04242424242424242,1,0.5,0.0,739.9200000000001,-0.13333333333333333,-1,0.5,0.0,2151.38,0.0,1
M02848,-38.00000000000006,0.2,-1,0.0,0.0,-408.5,-0.2,0,0.5,0.0,81.08,0.0,2
M02849,452.57,0.0,0,0.5,0.0,-73.82,0.125,0,0.5,0.0,440.45,0.125,1
M02850,0.0,0.0,0,0.0,0.0,3926.12,0.07142857142857142,0,1.0,1.0,3926.12,0.07142857142857142,0
M02851,54.42,0.0,2,1.0,1.0,234.47999999999996,0.16666666666666666,1,0.0,0.0,288.9,0.16666666666666666,3
M02852,-113.81,0.0,2,0.0,0.5,-160.36,0.0,1,0.0,0.5,0.0,0.0,6
M02853,190.98,-0.5,0,0.0,0.0,-345.77,-0.5,-1,0.0,0.0,0.0,0.0,1
M02854,0.0,0.0,1,1.0,1.0,872.9499999999999,0.25,0,0.0,0.0,872.9499999999999,0.25,1
M02855,-349.4599999999999,0.2,0,0.0,0.0,969.4599999999999,0.39999999999999997,0,0.0,0.0,1962.52,0.6,0
M02856,1407.19,0.09090909090909091,1,1.0,1.0,3389.3799999999997,-0.045454545454545456,1,0.0,0.0,4796.57,0.045454545454545456,2
M02857,-33.9,0.0,0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0
M02858,-25.519999999999982,0.3333333333333333,1,0.0,0.0,-220.38,-0.3333333333333333,0,0.0,0.0,0.0,0.0,1
M02859,2263.14,0.06666666666666667,-1,1.0,0.0,1636.9700000000003,0.08333333333333333,-3,0.0,0.0,3900.11,0.15,24
M02860,-96.83000000000001,0.0,0,0.0,0.0,502.78,0.16666666666666666,0,0.0,0.0,680.31,0.16666666666666666,0
M02861,59.58,0.0,0,0.0,0.0,13.280000000000001,0.0,0,0.0,0.0,72.86,0.0,1
M02862,101.18,0.0,0,0.5,0.0,-101.18,0.0,0,0.5,0.0,0.0,0.0,0
M02863,0.0,0.0,0,0.5,0.0,531.95,0.0,0,0.5,0.0,531.95,0.0,0
M02864,310.38,0.0,-2,0.0,0.0,-153.89,0.0,0,0.0,0.0,163.82,0.0,3
M02865,121.33,0.0,0,0.5,0.0,-94.25999999999999,0.0,0,0.5,0.0,27.07,0.0,0
M02866,452.13,-0.1111111111111111,0,0.0,0.0,-21.339999999999918,0.2,0,0.0,0.0,1377.39,0.2,1
M02867,341.11,0.0,0,0.0,0.0,-73.99000000000001,0.0,0,0.0,0.0,267.12,0.0,0
M02868,-663.3600000000001,0.0,0,0.0,0.0,448.96000000000004,0.0,1,0.0,0.0,996.48,0.0,2
M02869,-1594.6399999999994,-0.019230769230769232,0,0.0,0.0,-503.6900000000005,0.007763975155279504,0,0.0,0.0,9244.9,0.043478260869565216,1
M02870,735.9399999999999,0.1,0,0.0,0.0,427.6,-0.1,0,0.0,0.0,1163.54,0.0,1
M02871,707.3,0.0,2,1.0,1.0,-431.7099999999999,0.16666666666666666,0,0.0,0.0,275.59000000000003,0.16666666666666666,2
M02872,-198.44000000000003,0.0,0,0.0,0.0,-37.8,0.0,0,0.0,0.0,44.67,0.0,0
M02873,-210.71000000000004,0.1313131313131313,0,0.0,0.0,-60.81000000000006,-0.2222222222222222,0,0.0,0.0,844.92,0.0,3
M02874,225.80000000000018,0.0,0,0.5,0.0,-111.31000000000017,0.0,2,0.0,0.0,1349.36,0.0,4
M02875,-31.100000000000023,0.0,27,0.0,0.5,49.58000000000001,0.0,-2,0.0,0.5,158.77,0.0,27
M02876,-167.37,0.0,1,0.5,0.0,-183.5,0.0,0,0.0,0.0,184.12,0.0,1
M02877,190.62,0.0,3,1.0,1.0,210.31,0.0,0,0.0,0.0,400.93,0.0,3
M02878,-824.04,-0.16666666666666666,0,0.0,0.0,-250.03,0.0,1,0.5,0.0,0.0,0.0,3
M02879,1042.4499999999998,-0.026785714285714284,0,0.0,0.0,465.28999999999996,0.05324074074074074,-2,0.0,0.0,6469.57,0.07407407407407407,1
M02880,84.62,0.0,0,0.0,0.0,348.07000000000005,0.0,0,0.0,0.0,1096.39,0.0,2
M02881,-118.28999999999996,-0.2,24,0.0,0.5,-166.74,0.0,-3,0.0,0.5,417.11,0.0,23
M02882,1336.29,0.043478260869565216,-1,0.5,0.0,-2227.7700000000004,0.02795031055900621,0,0.0,0.0,1116.09,0.07142857142857142,0
M02883,0.0,0.0,0,0.0,0.0,2012.36,0.0625,0,1.0,1.0,2012.36,0.0625,0
M02884,68.29,0.0,0,0.5,0.5,-68.29,0.0,-3,0.0,0.0,0.0,0.0,20
M02885,227.9699999999998,-0.08333333333333333,0,0.0,0.0,-184.1199999999999,0.08333333333333333,0,0.0,0.0,3691.75,0.08333333333333333,1
M02886,128.23000000000002,0.0,6,0.0,0.5,-62.81,0.0,-1,0.0,0.5,154.87,0.0,6
M02887,0.0,0.0,-1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
M02888,63.52,0.0,0,0.5,0.0,-63.52,0.0,-1,0.5,0.0,0.0,0.0,1
M02889,0.0,0.0,0,0.0,0.0,6364.87,0.06896551724137931,1,1.0,1.0,6364.87,0.06896551724137931,1
M02890,19.92,0.0,0,0.0,0.0,-42.16000000000001,0.0,0,0.0,0.0,78.28999999999999,0.0,1
M02891,1278.17,0.047619047619047616,1,0.5,0.0,4363.900000000001,-0.020592020592020588,-1,0.5,0.0,6188.97,0.02702702702702703,2
M02892,24.620000000000005,-0.16666666666666666,-1,0.5,0.0,-346.14,0.0,0,0.0,0.0,317.37,0.0,0
M02893,211.03999999999996,-0.04166666666666667,0,0.0,0.0,173.91000000000008,-0.006410256410256401,0,0.0,0.0,1611.97,0.07692307692307693,0
M02894,0.0,0.0,0,0.0,0.0,597.84,0.0,2,1.0,1.0,597.84,0.0,2
M02895,339.47,0.0,1,1.0,1.0,3674.12,0.1,-1,0.0,0.0,4013.59,0.1,0
M02896,840.9300000000001,0.0,3,1.0,1.0,1583.7,0.0,1,0.5,0.0,2424.63,0.0,4
M02897,91.13,0.0,0,0.0,0.0,-39.72999999999999,0.0,0,0.0,0.0,83.31,0.0,1
M02898,-201.74999999999997,-0.3333333333333333,1,0.0,0.0,122.53,0.5,0,0.0,0.0,279.92,0.5,1
M02899,-506.62,0.0,0,0.0,0.0,179.71000000000004,0.1111111111111111,0,0.0,0.0,791.39,0.1111111111111111,0
M02900,62.8,0.0,0,0.5,0.0,241.42000000000002,0.0,0,0.0,0.0,304.22,0.0,0
M02901,0.0,0.0,0,0.0,0.0,3895.43,0.02702702702702703,0,1.0,1.0,3895.43,0.02702702702702703,0
M02902,-449.53999999999996,-0.09090909090909091,0,0.5,0.0,-337.48,0.0,-1,0.0,0.0,388.23,0.0,0
M02903,1257.02,0.07142857142857142,21,1.0,1.0,-836.12,-0.07142857142857142,-1,0.0,0.5,420.9,0.0,20
M02904,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1
M02905,-73.54000000000008,0.0,0,0.0,0.0,-99.78999999999998,0.0,0,0.0,0.0,120.61,0.0,0
M02906,108.49,0.0,0,0.0,0.0,816.41,0.25,0,0.0,0.0,924.9,0.25,1
M02907,-408.1600000000001,-0.05194805194805194,0,0.0,0.0,813.51,0.03409090909090909,0,0.0,0.0,2006.59,0.125,2
M02908,311.67,0.2,0,0.0,0.0,-192.32999999999998,-0.2,-1,0.0,0.0,368.40000000000003,0.0,0
M02909,-2622.4000000000015,-0.005532936632216302,0,0.0,0.0,2288.4800000000014,0.00907258064516129,0,0.0,0.0,11362.11,0.052083333333333336,0
M02910,83.31,0.0,0,0.0,0.0,-131.87,0.0,0,0.0,0.0,94.1,0.0,0
M02911,180.14000000000001,0.0,0,1.0,1.0,79.07000000000002,0.0,0,0.5,0.0,259.21000000000004,0.0,0
M02912,-449.32,0.0,-1,0.5,0.0,600.73,0.0,0,0.5,0.0,600.73,0.0,1
M02913,0.0,0.0,0,0.0,0.0,382.87,0.0,2,1.0,1.0,382.87,0.0,2
M02914,-34.510000000000005,0.0,0,0.5,0.0,-47.55,0.0,0,0.0,0.0,0.0,0.0,0
M02915,2049.55,0.043478260869565216,0,1.0,1.0,-959.5400000000002,-0.043478260869565216,3,0.5,1.0,1090.01,0.0,3
M02916,250.6,0.0,7,1.0,1.0,2256.33,0.1111111111111111,-1,0.5,0.5,2506.93,0.1111111111111111,6
M02917,-2025.1,-0.045454545454545456,0,0.0,0.0,690.9999999999999,0.1111111111111111,0,0.0,0.0,1328.09,0.1111111111111111,1
M02918,-481.5,0.09090909090909091,0,0.0,0.0,442.30999999999995,-0.038277511961722493,0,0.0,0.0,2505.52,0.05263157894736842,0
M02919,0.0,0.0,0,0.0,0.0,5109.66,0.04878048780487805,0,1.0,1.0,5109.66,0.04878048780487805,0
M02920,0.0,0.0,0,0.0,0.0,387.96,0.0,1,1.0,1.0,387.96,0.0,1
M02921,-858.4200000000001,0.0,-1,0.0,0.0,1139.17,0.043478260869565216,1,0.0,0.0,2044.22,0.043478260869565216,1
M02922,419.01,0.0,27,0.0,0.5,-137.72000000000003,0.0,-2,0.0,0.5,281.28999999999996,0.0,26
M02923,36.75999999999999,-1.0,0,0.5,0.0,-118.69,0.0,0,0.0,0.0,0.0,0.0,2
M02924,-1335.06,0.0,19,0.0,0.5,-77.86000000000001,0.0,-1,0.0,0.5,70.63,0.0,19
M02925,120.93000000000006,-0.25,0,0.0,0.0,-160.97000000000003,0.0,0,0.0,0.0,535.45,0.0,1
